Accuracy,PrimeNr,TargetNr,TargetNr_correct,Task,Time,distance_prime_target,Group
0.5909090909090909,119,,134.0,Relative,Inf,186.94154166476753,VR
0.5,131,,105.0,Relative,Inf,135.72501611714767,VR
0.5,131,,136.0,Relative,Inf,67.74023914926782,VR
0.2727272727272727,133,,112.0,Relative,Inf,229.2563630523698,VR
0.5,133,,129.0,Relative,Inf,62.57539452532449,VR
0.5,135,,109.0,Relative,Inf,177.97842565884218,VR
0.5909090909090909,135,,120.0,Relative,Inf,74.17715281675356,VR
0.6818181818181818,152,,155.0,Relative,Inf,65.5402929502149,VR
0.7272727272727273,152,,174.0,Relative,Inf,198.46070139954654,VR
0.5909090909090909,156,,159.0,Relative,Inf,118.64236174318178,VR
0.5454545454545454,156,,194.0,Relative,Inf,266.19560477212985,VR
0.3181818181818182,171,,148.0,Relative,Inf,147.45860436068148,VR
0.45454545454545453,171,,198.0,Relative,Inf,83.14715870070371,VR
0.5909090909090909,180,,154.0,Relative,Inf,200.80201692214158,VR
0.5909090909090909,180,,157.0,Relative,Inf,153.71873665887327,VR
0.5454545454545454,189,,178.0,Relative,Inf,369.1237461881855,VR
0.5909090909090909,189,,199.0,Relative,Inf,92.57564474525681,VR
0.5,193,,162.0,Relative,Inf,85.77324757755184,VR
0.6818181818181818,193,,176.0,Relative,Inf,265.19134601264807,VR
0.36363636363636365,15,75.0,,Pointing,3s,29.904013108611363,VR
0.5,15,132.0,,Pointing,3s,219.94040101809398,VR
0.5454545454545454,33,9.0,,Pointing,3s,101.70408054743916,VR
0.3181818181818182,33,177.0,,Pointing,3s,194.7669889894076,VR
0.5454545454545454,39,30.0,,Pointing,3s,298.23728807779884,VR
0.36363636363636365,39,107.0,,Pointing,3s,210.5055343690516,VR
0.5909090909090909,55,58.0,,Pointing,3s,130.5239441635135,VR
0.5,55,111.0,,Pointing,3s,101.3289692042705,VR
0.5909090909090909,76,41.0,,Pointing,3s,281.76630387610226,VR
0.9090909090909091,76,85.0,,Pointing,3s,228.10298112913827,VR
0.45454545454545453,81,37.0,,Pointing,3s,61.25104080748347,VR
0.5454545454545454,81,79.0,,Pointing,3s,202.1820961410778,VR
0.8181818181818182,113,47.0,,Pointing,3s,319.6340407403442,VR
0.5454545454545454,113,62.0,,Pointing,3s,40.33522034153272,VR
0.5,117,23.0,,Pointing,3s,26.300570336021195,VR
0.6363636363636364,117,137.0,,Pointing,3s,130.20015360974037,VR
0.8181818181818182,119,146.0,,Pointing,3s,115.36208215874053,VR
0.45454545454545453,119,147.0,,Pointing,3s,28.987238571481782,VR
0.36363636363636365,131,82.0,,Pointing,3s,298.6423446197809,VR
0.5454545454545454,131,114.0,,Pointing,3s,159.45061931519734,VR
0.36363636363636365,133,65.0,,Pointing,3s,223.7386421698317,VR
0.5909090909090909,133,110.0,,Pointing,3s,117.94494478357264,VR
0.45454545454545453,135,8.0,,Pointing,3s,65.94004852894791,VR
0.7727272727272727,135,25.0,,Pointing,3s,130.0734023542092,VR
0.3181818181818182,152,100.0,,Pointing,3s,310.7333583637264,VR
0.4090909090909091,152,127.0,,Pointing,3s,144.34528049091176,VR
0.4090909090909091,156,67.0,,Pointing,3s,213.91236523399016,VR
0.45454545454545453,156,142.0,,Pointing,3s,303.2277197091321,VR
0.5,171,89.0,,Pointing,3s,162.3349931468874,VR
0.7272727272727273,171,145.0,,Pointing,3s,118.69494513246974,VR
0.45454545454545453,180,51.0,,Pointing,3s,96.3029075365848,VR
0.45454545454545453,180,72.0,,Pointing,3s,238.0683305271829,VR
0.6363636363636364,189,54.0,,Pointing,3s,248.7007237625174,VR
0.36363636363636365,189,136.0,,Pointing,3s,388.2046496372757,VR
0.5454545454545454,193,40.0,,Pointing,3s,317.3030885446909,VR
0.36363636363636365,193,176.0,,Pointing,3s,265.19134601264807,VR
0.5,15,108.0,,Pointing,Inf,85.51420934558192,VR
0.6818181818181818,15,165.0,,Pointing,Inf,85.57125685649352,VR
0.6363636363636364,33,1.0,,Pointing,Inf,191.18015064331337,VR
0.6363636363636364,33,126.0,,Pointing,Inf,232.75525772794052,VR
0.5,39,71.0,,Pointing,Inf,312.4960799754134,VR
0.5909090909090909,39,122.0,,Pointing,Inf,321.1667012627554,VR
0.6818181818181818,55,38.0,,Pointing,Inf,59.41893637553613,VR
0.7727272727272727,55,184.0,,Pointing,Inf,208.24024587000469,VR
0.5454545454545454,76,19.0,,Pointing,Inf,71.31689841825707,VR
0.7272727272727273,76,48.0,,Pointing,Inf,132.6725668704725,VR
0.9090909090909091,81,140.0,,Pointing,Inf,371.3176537683066,VR
0.5454545454545454,81,155.0,,Pointing,Inf,278.4760312845614,VR
0.5,113,91.0,,Pointing,Inf,170.11222766162348,VR
0.5454545454545454,113,154.0,,Pointing,Inf,125.0921260511628,VR
0.45454545454545453,117,42.0,,Pointing,Inf,122.28826599473885,VR
0.5454545454545454,117,102.0,,Pointing,Inf,31.760510071470797,VR
0.6818181818181818,119,26.0,,Pointing,Inf,98.94771346524381,VR
0.5454545454545454,119,125.0,,Pointing,Inf,174.5403391769364,VR
0.7272727272727273,131,34.0,,Pointing,Inf,67.55716098238585,VR
0.5454545454545454,131,182.0,,Pointing,Inf,98.78385495616173,VR
0.5454545454545454,133,69.0,,Pointing,Inf,134.1023862576651,VR
0.6363636363636364,133,175.0,,Pointing,Inf,284.88036085346425,VR
0.45454545454545453,135,64.0,,Pointing,Inf,16.281584689458253,VR
0.8636363636363636,135,187.0,,Pointing,Inf,26.513581425375104,VR
0.45454545454545453,152,14.0,,Pointing,Inf,80.3323720551061,VR
0.4090909090909091,152,53.0,,Pointing,Inf,108.30050784737803,VR
0.5454545454545454,156,84.0,,Pointing,Inf,170.50941322988592,VR
0.3181818181818182,156,112.0,,Pointing,Inf,42.00107141490559,VR
0.6363636363636364,171,28.0,,Pointing,Inf,116.0240061366612,VR
0.6363636363636364,171,128.0,,Pointing,Inf,228.51864256554654,VR
0.8181818181818182,180,31.0,,Pointing,Inf,222.0413700191926,VR
0.45454545454545453,180,70.0,,Pointing,Inf,80.79529689282667,VR
0.6363636363636364,189,32.0,,Pointing,Inf,169.24907680693568,VR
0.8636363636363636,189,191.0,,Pointing,Inf,39.635337768208835,VR
0.45454545454545453,193,11.0,,Pointing,Inf,161.0446211458178,VR
0.8181818181818182,193,77.0,,Pointing,Inf,167.99315462244292,VR
