Accuracy,PrimeNr,TargetNr,TargetNr_correct,Task,Time,distance_prime_target,Group
0.6363636363636364,135,25.0,,Pointing,3s,130.0734023542092,Map
0.3181818181818182,152,100.0,,Pointing,3s,310.7333583637264,Map
0.3181818181818182,152,127.0,,Pointing,3s,144.34528049091176,Map
0.6363636363636364,156,67.0,,Pointing,3s,213.91236523399016,Map
0.4090909090909091,156,142.0,,Pointing,3s,303.2277197091321,Map
0.36363636363636365,171,89.0,,Pointing,3s,162.3349931468874,Map
0.36363636363636365,171,145.0,,Pointing,3s,118.69494513246974,Map
0.6818181818181818,180,51.0,,Pointing,3s,96.3029075365848,Map
0.2727272727272727,180,72.0,,Pointing,3s,238.0683305271829,Map
0.8181818181818182,189,54.0,,Pointing,3s,248.7007237625174,Map
0.3181818181818182,189,136.0,,Pointing,3s,388.2046496372757,Map
0.36363636363636365,193,40.0,,Pointing,3s,317.3030885446909,Map
0.5,193,176.0,,Pointing,3s,265.19134601264807,Map
0.7272727272727273,15,108.0,,Pointing,Inf,85.51420934558192,Map
0.45454545454545453,15,165.0,,Pointing,Inf,85.57125685649352,Map
0.5909090909090909,33,1.0,,Pointing,Inf,191.18015064331337,Map
0.45454545454545453,33,126.0,,Pointing,Inf,232.75525772794052,Map
0.5,39,71.0,,Pointing,Inf,312.4960799754134,Map
0.36363636363636365,39,122.0,,Pointing,Inf,321.1667012627554,Map
0.3181818181818182,55,38.0,,Pointing,Inf,59.41893637553613,Map
0.8181818181818182,55,184.0,,Pointing,Inf,208.24024587000469,Map
0.6363636363636364,76,19.0,,Pointing,Inf,71.31689841825707,Map
0.6818181818181818,76,48.0,,Pointing,Inf,132.6725668704725,Map
0.8181818181818182,81,140.0,,Pointing,Inf,371.3176537683066,Map
0.45454545454545453,81,155.0,,Pointing,Inf,278.4760312845614,Map
0.5454545454545454,113,91.0,,Pointing,Inf,170.11222766162348,Map
0.6363636363636364,113,154.0,,Pointing,Inf,125.0921260511628,Map
0.5454545454545454,117,42.0,,Pointing,Inf,122.28826599473885,Map
0.7272727272727273,117,102.0,,Pointing,Inf,31.760510071470797,Map
0.6818181818181818,119,26.0,,Pointing,Inf,98.94771346524381,Map
0.3181818181818182,119,125.0,,Pointing,Inf,174.5403391769364,Map
0.5454545454545454,131,34.0,,Pointing,Inf,67.55716098238585,Map
0.6363636363636364,131,182.0,,Pointing,Inf,98.78385495616173,Map
0.6363636363636364,133,69.0,,Pointing,Inf,134.1023862576651,Map
0.6363636363636364,133,175.0,,Pointing,Inf,284.88036085346425,Map
0.36363636363636365,135,64.0,,Pointing,Inf,16.281584689458253,Map
0.6363636363636364,135,187.0,,Pointing,Inf,26.513581425375104,Map
0.6363636363636364,152,14.0,,Pointing,Inf,80.3323720551061,Map
0.5909090909090909,152,53.0,,Pointing,Inf,108.30050784737803,Map
0.45454545454545453,156,84.0,,Pointing,Inf,170.50941322988592,Map
0.6818181818181818,156,112.0,,Pointing,Inf,42.00107141490559,Map
0.5454545454545454,171,28.0,,Pointing,Inf,116.0240061366612,Map
0.8181818181818182,171,128.0,,Pointing,Inf,228.51864256554654,Map
0.4090909090909091,180,31.0,,Pointing,Inf,222.0413700191926,Map
0.6818181818181818,180,70.0,,Pointing,Inf,80.79529689282667,Map
0.5,189,32.0,,Pointing,Inf,169.24907680693568,Map
0.5909090909090909,189,191.0,,Pointing,Inf,39.635337768208835,Map
0.4090909090909091,193,11.0,,Pointing,Inf,161.0446211458178,Map
0.7272727272727273,193,77.0,,Pointing,Inf,167.99315462244292,Map
