Accuracy,PrimeNr,Subject,TargetNr,TargetNr_wrong,Task,Time,Group
True,123.0,5253,,,Absolute,Inf,VR
False,137.0,5253,,,Absolute,Inf,VR
True,153.0,5253,,,Absolute,Inf,VR
True,148.0,5253,,,Absolute,Inf,VR
True,96.0,5253,,,Absolute,Inf,VR
True,130.0,5253,,,Absolute,Inf,VR
False,172.0,5253,,,Absolute,Inf,VR
False,113.0,5253,,,Absolute,Inf,VR
True,32.0,5253,,,Absolute,Inf,VR
True,124.0,5253,,,Absolute,Inf,VR
True,6.0,5253,,,Absolute,Inf,VR
False,159.0,5253,,,Absolute,Inf,VR
True,60.0,5253,,,Absolute,Inf,VR
True,197.0,5253,,,Absolute,Inf,VR
True,181.0,5253,,,Absolute,Inf,VR
True,8.0,5253,,,Absolute,Inf,VR
False,12.0,5253,,,Absolute,Inf,VR
True,138.0,5253,,,Absolute,Inf,VR
False,126.0,5253,,,Absolute,Inf,VR
True,149.0,5253,,,Absolute,Inf,VR
True,175.0,5253,,,Absolute,Inf,VR
True,108.0,9475,,,Absolute,3s,VR
True,154.0,9475,,,Absolute,3s,VR
False,170.0,9475,,,Absolute,3s,VR
False,139.0,9475,,,Absolute,3s,VR
True,57.0,9475,,,Absolute,3s,VR
True,34.0,9475,,,Absolute,3s,VR
False,74.0,9475,,,Absolute,3s,VR
True,122.0,9475,,,Absolute,3s,VR
False,194.0,9475,,,Absolute,3s,VR
True,91.0,9475,,,Absolute,3s,VR
True,17.0,9475,,,Absolute,3s,VR
True,121.0,9475,,,Absolute,3s,VR
True,196.0,9475,,,Absolute,3s,VR
True,118.0,9475,,,Absolute,3s,VR
True,136.0,9475,,,Absolute,3s,VR
True,134.0,9475,,,Absolute,3s,VR
False,112.0,9475,,,Absolute,3s,VR
True,176.0,9475,,,Absolute,3s,VR
False,132.0,9475,,,Absolute,3s,VR
False,58.0,9475,,,Absolute,3s,VR
True,10.0,9475,,,Absolute,3s,VR
True,145.0,9475,,,Absolute,3s,VR
True,56.0,9475,,,Absolute,3s,VR
False,171.0,9475,,,Absolute,3s,VR
True,155.0,9475,,,Absolute,3s,VR
False,128.0,9475,,,Absolute,3s,VR
True,55.0,9475,,,Absolute,3s,VR
False,178.0,9475,,,Absolute,3s,VR
False,62.0,9475,,,Absolute,3s,VR
True,53.0,9475,,,Absolute,3s,VR
True,167.0,9475,,,Absolute,3s,VR
True,177.0,9475,,,Absolute,3s,VR
False,147.0,9475,,,Absolute,3s,VR
False,70.0,9475,,,Absolute,3s,VR
True,140.0,9475,,,Absolute,3s,VR
True,168.0,9475,,,Absolute,3s,VR
True,115.0,9475,,,Absolute,Inf,VR
True,39.0,9475,,,Absolute,Inf,VR
False,96.0,9475,,,Absolute,Inf,VR
False,12.0,9475,,,Absolute,Inf,VR
True,162.0,9475,,,Absolute,Inf,VR
False,126.0,9475,,,Absolute,Inf,VR
True,29.0,9475,,,Absolute,Inf,VR
True,6.0,9475,,,Absolute,Inf,VR
True,172.0,9475,,,Absolute,Inf,VR
True,181.0,9475,,,Absolute,Inf,VR
True,113.0,9475,,,Absolute,Inf,VR
True,153.0,9475,,,Absolute,Inf,VR
True,60.0,9475,,,Absolute,Inf,VR
False,8.0,9475,,,Absolute,Inf,VR
True,133.0,9475,,,Absolute,Inf,VR
True,103.0,9475,,,Absolute,Inf,VR
True,175.0,9475,,,Absolute,Inf,VR
True,138.0,9475,,,Absolute,Inf,VR
False,32.0,9475,,,Absolute,Inf,VR
False,63.0,9475,,,Absolute,Inf,VR
False,159.0,9475,,,Absolute,Inf,VR
True,106.0,9475,,,Absolute,Inf,VR
False,54.0,9475,,,Absolute,Inf,VR
True,137.0,9475,,,Absolute,Inf,VR
True,16.0,9475,,,Absolute,Inf,VR
False,124.0,9475,,,Absolute,Inf,VR
True,169.0,9475,,,Absolute,Inf,VR
False,148.0,9475,,,Absolute,Inf,VR
True,197.0,9475,,,Absolute,Inf,VR
False,130.0,9475,,,Absolute,Inf,VR
False,152.0,9475,,,Absolute,Inf,VR
True,102.0,9475,,,Absolute,Inf,VR
True,69.0,9475,,,Absolute,Inf,VR
True,149.0,9475,,,Absolute,Inf,VR
True,123.0,9475,,,Absolute,Inf,VR
True,183.0,9475,,,Absolute,Inf,VR
True,55.0,8954,,,Absolute,3s,VR
True,70.0,8954,,,Absolute,3s,VR
True,155.0,8954,,,Absolute,3s,VR
False,140.0,8954,,,Absolute,3s,VR
True,171.0,8954,,,Absolute,3s,VR
False,132.0,8954,,,Absolute,3s,VR
True,122.0,8954,,,Absolute,3s,VR
False,139.0,8954,,,Absolute,3s,VR
False,194.0,8954,,,Absolute,3s,VR
True,62.0,8954,,,Absolute,3s,VR
False,167.0,8954,,,Absolute,3s,VR
True,147.0,8954,,,Absolute,3s,VR
False,56.0,8954,,,Absolute,3s,VR
False,112.0,8954,,,Absolute,3s,VR
True,128.0,8954,,,Absolute,3s,VR
True,118.0,8954,,,Absolute,3s,VR
False,134.0,8954,,,Absolute,3s,VR
False,196.0,8954,,,Absolute,3s,VR
False,177.0,8954,,,Absolute,3s,VR
True,17.0,8954,,,Absolute,3s,VR
True,154.0,8954,,,Absolute,3s,VR
True,176.0,8954,,,Absolute,3s,VR
False,170.0,8954,,,Absolute,3s,VR
False,53.0,8954,,,Absolute,3s,VR
False,91.0,8954,,,Absolute,3s,VR
False,74.0,8954,,,Absolute,3s,VR
True,58.0,8954,,,Absolute,3s,VR
False,10.0,8954,,,Absolute,3s,VR
False,121.0,8954,,,Absolute,3s,VR
True,178.0,8954,,,Absolute,3s,VR
True,145.0,8954,,,Absolute,3s,VR
False,108.0,8954,,,Absolute,3s,VR
False,168.0,8954,,,Absolute,3s,VR
False,57.0,8954,,,Absolute,3s,VR
True,136.0,8954,,,Absolute,3s,VR
False,34.0,8954,,,Absolute,3s,VR
True,123.0,8954,,,Absolute,Inf,VR
False,115.0,8954,,,Absolute,Inf,VR
True,96.0,8954,,,Absolute,Inf,VR
True,6.0,8954,,,Absolute,Inf,VR
True,138.0,8954,,,Absolute,Inf,VR
True,175.0,8954,,,Absolute,Inf,VR
False,181.0,8954,,,Absolute,Inf,VR
False,16.0,8954,,,Absolute,Inf,VR
True,159.0,8954,,,Absolute,Inf,VR
False,162.0,8954,,,Absolute,Inf,VR
False,69.0,8954,,,Absolute,Inf,VR
True,102.0,8954,,,Absolute,Inf,VR
True,148.0,8954,,,Absolute,Inf,VR
False,124.0,8954,,,Absolute,Inf,VR
True,39.0,8954,,,Absolute,Inf,VR
True,12.0,8954,,,Absolute,Inf,VR
False,54.0,8954,,,Absolute,Inf,VR
True,152.0,8954,,,Absolute,Inf,VR
False,126.0,8954,,,Absolute,Inf,VR
True,169.0,8954,,,Absolute,Inf,VR
False,8.0,8954,,,Absolute,Inf,VR
True,172.0,8954,,,Absolute,Inf,VR
False,29.0,8954,,,Absolute,Inf,VR
False,113.0,8954,,,Absolute,Inf,VR
True,32.0,8954,,,Absolute,Inf,VR
False,103.0,8954,,,Absolute,Inf,VR
False,183.0,8954,,,Absolute,Inf,VR
False,130.0,8954,,,Absolute,Inf,VR
True,149.0,8954,,,Absolute,Inf,VR
True,133.0,8954,,,Absolute,Inf,VR
True,137.0,8954,,,Absolute,Inf,VR
True,60.0,8954,,,Absolute,Inf,VR
False,106.0,8954,,,Absolute,Inf,VR
False,197.0,8954,,,Absolute,Inf,VR
True,63.0,8954,,,Absolute,Inf,VR
False,153.0,8954,,,Absolute,Inf,VR
False,128.0,8699,,,Absolute,3s,VR
True,108.0,8699,,,Absolute,3s,VR
True,154.0,8699,,,Absolute,3s,VR
True,57.0,8699,,,Absolute,3s,VR
True,168.0,8699,,,Absolute,3s,VR
False,176.0,8699,,,Absolute,3s,VR
False,10.0,8699,,,Absolute,3s,VR
True,170.0,8699,,,Absolute,3s,VR
False,34.0,8699,,,Absolute,3s,VR
False,155.0,8699,,,Absolute,3s,VR
True,139.0,8699,,,Absolute,3s,VR
True,145.0,8699,,,Absolute,3s,VR
True,91.0,8699,,,Absolute,3s,VR
False,136.0,8699,,,Absolute,3s,VR
False,167.0,8699,,,Absolute,3s,VR
False,196.0,8699,,,Absolute,3s,VR
False,194.0,8699,,,Absolute,3s,VR
True,132.0,8699,,,Absolute,3s,VR
True,140.0,8699,,,Absolute,3s,VR
True,74.0,8699,,,Absolute,3s,VR
True,147.0,8699,,,Absolute,3s,VR
False,177.0,8699,,,Absolute,3s,VR
False,53.0,8699,,,Absolute,3s,VR
True,118.0,8699,,,Absolute,3s,VR
False,178.0,8699,,,Absolute,3s,VR
False,171.0,8699,,,Absolute,3s,VR
True,17.0,8699,,,Absolute,3s,VR
False,56.0,8699,,,Absolute,3s,VR
False,134.0,8699,,,Absolute,3s,VR
True,62.0,8699,,,Absolute,3s,VR
False,122.0,8699,,,Absolute,3s,VR
False,121.0,8699,,,Absolute,3s,VR
True,112.0,8699,,,Absolute,3s,VR
True,55.0,8699,,,Absolute,3s,VR
True,58.0,8699,,,Absolute,3s,VR
True,70.0,8699,,,Absolute,3s,VR
True,148.0,8699,,,Absolute,Inf,VR
True,126.0,8699,,,Absolute,Inf,VR
False,172.0,8699,,,Absolute,Inf,VR
False,162.0,8699,,,Absolute,Inf,VR
True,106.0,8699,,,Absolute,Inf,VR
False,138.0,8699,,,Absolute,Inf,VR
True,103.0,8699,,,Absolute,Inf,VR
False,102.0,8699,,,Absolute,Inf,VR
False,8.0,8699,,,Absolute,Inf,VR
False,183.0,8699,,,Absolute,Inf,VR
False,149.0,8699,,,Absolute,Inf,VR
True,133.0,8699,,,Absolute,Inf,VR
True,12.0,8699,,,Absolute,Inf,VR
True,39.0,8699,,,Absolute,Inf,VR
False,137.0,8699,,,Absolute,Inf,VR
False,29.0,8699,,,Absolute,Inf,VR
False,69.0,8699,,,Absolute,Inf,VR
False,6.0,8699,,,Absolute,Inf,VR
False,181.0,8699,,,Absolute,Inf,VR
True,63.0,8699,,,Absolute,Inf,VR
False,123.0,8699,,,Absolute,Inf,VR
True,130.0,8699,,,Absolute,Inf,VR
True,152.0,8699,,,Absolute,Inf,VR
False,175.0,8699,,,Absolute,Inf,VR
True,169.0,8699,,,Absolute,Inf,VR
True,60.0,8699,,,Absolute,Inf,VR
False,115.0,8699,,,Absolute,Inf,VR
True,16.0,8699,,,Absolute,Inf,VR
False,124.0,8699,,,Absolute,Inf,VR
False,159.0,8699,,,Absolute,Inf,VR
False,197.0,8699,,,Absolute,Inf,VR
True,153.0,8699,,,Absolute,Inf,VR
True,32.0,8699,,,Absolute,Inf,VR
True,113.0,8699,,,Absolute,Inf,VR
True,96.0,8699,,,Absolute,Inf,VR
True,54.0,8699,,,Absolute,Inf,VR
True,15.0,9437,18.0,137.0,Relative,3s,VR
False,180.0,9437,169.0,125.0,Relative,3s,VR
False,76.0,9437,72.0,197.0,Relative,3s,VR
True,119.0,9437,121.0,108.0,Relative,3s,VR
False,15.0,9437,36.0,195.0,Relative,3s,VR
True,193.0,9437,151.0,167.0,Relative,3s,VR
True,39.0,9437,40.0,75.0,Relative,3s,VR
False,152.0,9437,187.0,9.0,Relative,3s,VR
False,39.0,9437,83.0,142.0,Relative,3s,VR
False,117.0,9437,145.0,71.0,Relative,3s,VR
True,113.0,9437,143.0,163.0,Relative,3s,VR
True,76.0,9437,99.0,102.0,Relative,3s,VR
True,152.0,9437,181.0,184.0,Relative,3s,VR
False,189.0,9437,190.0,19.0,Relative,3s,VR
False,171.0,9437,147.0,88.0,Relative,3s,VR
False,117.0,9437,110.0,53.0,Relative,3s,VR
False,180.0,9437,158.0,134.0,Relative,3s,VR
False,55.0,9437,59.0,34.0,Relative,3s,VR
True,133.0,9437,107.0,172.0,Relative,3s,VR
True,131.0,9437,138.0,198.0,Relative,3s,VR
False,81.0,9437,69.0,200.0,Relative,3s,VR
False,156.0,9437,177.0,188.0,Relative,3s,VR
False,171.0,9437,182.0,175.0,Relative,3s,VR
True,81.0,9437,52.0,148.0,Relative,3s,VR
True,55.0,9437,50.0,85.0,Relative,3s,VR
False,113.0,9437,104.0,199.0,Relative,3s,VR
False,33.0,9437,73.0,61.0,Relative,3s,VR
True,131.0,9437,146.0,186.0,Relative,3s,VR
False,135.0,9437,126.0,115.0,Relative,3s,VR
False,133.0,9437,118.0,199.0,Relative,3s,VR
True,119.0,9437,130.0,139.0,Relative,3s,VR
True,156.0,9437,173.0,120.0,Relative,3s,VR
True,193.0,9437,149.0,106.0,Relative,3s,VR
True,33.0,9437,38.0,178.0,Relative,3s,VR
True,189.0,9437,191.0,67.0,Relative,3s,VR
True,135.0,9437,132.0,114.0,Relative,3s,VR
True,119.0,9437,103.0,170.0,Relative,Inf,VR
False,193.0,9437,162.0,142.0,Relative,Inf,VR
True,135.0,9437,109.0,60.0,Relative,Inf,VR
True,81.0,9437,1.0,141.0,Relative,Inf,VR
True,15.0,9437,37.0,140.0,Relative,Inf,VR
False,135.0,9437,120.0,17.0,Relative,Inf,VR
False,117.0,9437,122.0,153.0,Relative,Inf,VR
True,133.0,9437,112.0,160.0,Relative,Inf,VR
True,33.0,9437,28.0,101.0,Relative,Inf,VR
False,180.0,9437,157.0,130.0,Relative,Inf,VR
False,55.0,9437,49.0,103.0,Relative,Inf,VR
True,76.0,9437,97.0,104.0,Relative,Inf,VR
False,152.0,9437,174.0,116.0,Relative,Inf,VR
False,171.0,9437,148.0,127.0,Relative,Inf,VR
False,193.0,9437,176.0,141.0,Relative,Inf,VR
False,131.0,9437,105.0,124.0,Relative,Inf,VR
False,156.0,9437,159.0,179.0,Relative,Inf,VR
False,117.0,9437,200.0,142.0,Relative,Inf,VR
False,113.0,9437,106.0,168.0,Relative,Inf,VR
False,189.0,9437,199.0,196.0,Relative,Inf,VR
False,39.0,9437,11.0,20.0,Relative,Inf,VR
True,156.0,9437,194.0,197.0,Relative,Inf,VR
False,39.0,9437,31.0,127.0,Relative,Inf,VR
False,133.0,9437,129.0,78.0,Relative,Inf,VR
False,76.0,9437,64.0,105.0,Relative,Inf,VR
True,113.0,9437,142.0,165.0,Relative,Inf,VR
False,81.0,9437,57.0,51.0,Relative,Inf,VR
False,131.0,9437,136.0,102.0,Relative,Inf,VR
False,171.0,9437,198.0,111.0,Relative,Inf,VR
False,180.0,9437,154.0,137.0,Relative,Inf,VR
True,33.0,9437,62.0,128.0,Relative,Inf,VR
True,55.0,9437,79.0,65.0,Relative,Inf,VR
False,119.0,9437,134.0,123.0,Relative,Inf,VR
False,15.0,9437,47.0,136.0,Relative,Inf,VR
False,152.0,9437,155.0,197.0,Relative,Inf,VR
True,189.0,9437,178.0,91.0,Relative,Inf,VR
True,135.0,1155,126.0,115.0,Relative,3s,VR
False,15.0,1155,18.0,137.0,Relative,3s,VR
False,39.0,1155,40.0,75.0,Relative,3s,VR
False,33.0,1155,38.0,178.0,Relative,3s,VR
False,33.0,1155,73.0,61.0,Relative,3s,VR
False,81.0,1155,69.0,200.0,Relative,3s,VR
True,180.0,1155,158.0,134.0,Relative,3s,VR
True,133.0,1155,107.0,172.0,Relative,3s,VR
False,189.0,1155,191.0,67.0,Relative,3s,VR
True,39.0,1155,83.0,142.0,Relative,3s,VR
True,171.0,1155,147.0,88.0,Relative,3s,VR
True,117.0,1155,145.0,71.0,Relative,3s,VR
False,113.0,1155,104.0,199.0,Relative,3s,VR
False,119.0,1155,130.0,139.0,Relative,3s,VR
False,113.0,1155,143.0,163.0,Relative,3s,VR
False,171.0,1155,182.0,175.0,Relative,3s,VR
True,193.0,1155,149.0,106.0,Relative,3s,VR
False,81.0,1155,52.0,148.0,Relative,3s,VR
True,15.0,1155,36.0,195.0,Relative,3s,VR
False,156.0,1155,173.0,120.0,Relative,3s,VR
True,193.0,1155,151.0,167.0,Relative,3s,VR
True,156.0,1155,177.0,188.0,Relative,3s,VR
False,152.0,1155,181.0,184.0,Relative,3s,VR
False,119.0,1155,121.0,108.0,Relative,3s,VR
True,135.0,1155,132.0,114.0,Relative,3s,VR
False,133.0,1155,118.0,199.0,Relative,3s,VR
True,55.0,1155,59.0,34.0,Relative,3s,VR
True,131.0,1155,138.0,198.0,Relative,3s,VR
False,131.0,1155,146.0,186.0,Relative,3s,VR
True,189.0,1155,190.0,19.0,Relative,3s,VR
False,55.0,1155,50.0,85.0,Relative,3s,VR
True,180.0,1155,169.0,125.0,Relative,3s,VR
True,76.0,1155,72.0,197.0,Relative,3s,VR
True,152.0,1155,187.0,9.0,Relative,3s,VR
True,117.0,1155,110.0,53.0,Relative,3s,VR
True,76.0,1155,99.0,102.0,Relative,3s,VR
True,33.0,1155,28.0,101.0,Relative,Inf,VR
False,171.0,1155,198.0,111.0,Relative,Inf,VR
True,76.0,1155,97.0,104.0,Relative,Inf,VR
True,39.0,1155,31.0,127.0,Relative,Inf,VR
True,152.0,1155,155.0,197.0,Relative,Inf,VR
True,113.0,1155,106.0,168.0,Relative,Inf,VR
False,193.0,1155,162.0,142.0,Relative,Inf,VR
True,189.0,1155,199.0,196.0,Relative,Inf,VR
False,171.0,1155,148.0,127.0,Relative,Inf,VR
True,156.0,1155,159.0,179.0,Relative,Inf,VR
False,117.0,1155,122.0,153.0,Relative,Inf,VR
True,189.0,1155,178.0,91.0,Relative,Inf,VR
True,180.0,1155,157.0,130.0,Relative,Inf,VR
False,39.0,1155,11.0,20.0,Relative,Inf,VR
False,152.0,1155,174.0,116.0,Relative,Inf,VR
True,117.0,1155,200.0,142.0,Relative,Inf,VR
False,15.0,1155,47.0,136.0,Relative,Inf,VR
False,81.0,1155,1.0,141.0,Relative,Inf,VR
True,119.0,1155,134.0,123.0,Relative,Inf,VR
True,135.0,1155,120.0,17.0,Relative,Inf,VR
False,131.0,1155,105.0,124.0,Relative,Inf,VR
True,81.0,1155,57.0,51.0,Relative,Inf,VR
True,55.0,1155,79.0,65.0,Relative,Inf,VR
False,180.0,1155,154.0,137.0,Relative,Inf,VR
False,193.0,1155,176.0,141.0,Relative,Inf,VR
True,119.0,1155,103.0,170.0,Relative,Inf,VR
False,133.0,1155,129.0,78.0,Relative,Inf,VR
False,15.0,1155,37.0,140.0,Relative,Inf,VR
True,131.0,1155,136.0,102.0,Relative,Inf,VR
True,135.0,1155,109.0,60.0,Relative,Inf,VR
True,113.0,1155,142.0,165.0,Relative,Inf,VR
False,33.0,1155,62.0,128.0,Relative,Inf,VR
False,55.0,1155,49.0,103.0,Relative,Inf,VR
False,133.0,1155,112.0,160.0,Relative,Inf,VR
False,156.0,1155,194.0,197.0,Relative,Inf,VR
False,76.0,1155,64.0,105.0,Relative,Inf,VR
True,133.0,8547,118.0,199.0,Relative,3s,VR
False,133.0,8547,107.0,172.0,Relative,3s,VR
True,113.0,8547,104.0,199.0,Relative,3s,VR
False,135.0,8547,132.0,114.0,Relative,3s,VR
True,39.0,8547,83.0,142.0,Relative,3s,VR
False,33.0,8547,38.0,178.0,Relative,3s,VR
True,180.0,8547,169.0,125.0,Relative,3s,VR
False,119.0,8547,130.0,139.0,Relative,3s,VR
True,113.0,8547,143.0,163.0,Relative,3s,VR
False,180.0,8547,158.0,134.0,Relative,3s,VR
True,189.0,8547,190.0,19.0,Relative,3s,VR
True,15.0,8547,36.0,195.0,Relative,3s,VR
True,81.0,8547,69.0,200.0,Relative,3s,VR
False,76.0,8547,99.0,102.0,Relative,3s,VR
False,131.0,8547,138.0,198.0,Relative,3s,VR
False,15.0,8547,18.0,137.0,Relative,3s,VR
True,117.0,8547,110.0,53.0,Relative,3s,VR
True,33.0,8547,73.0,61.0,Relative,3s,VR
True,119.0,8547,121.0,108.0,Relative,3s,VR
True,131.0,8547,146.0,186.0,Relative,3s,VR
False,55.0,8547,59.0,34.0,Relative,3s,VR
True,76.0,8547,72.0,197.0,Relative,3s,VR
False,55.0,8547,50.0,85.0,Relative,3s,VR
True,152.0,8547,187.0,9.0,Relative,3s,VR
True,39.0,8547,40.0,75.0,Relative,3s,VR
False,156.0,8547,173.0,120.0,Relative,3s,VR
False,193.0,8547,151.0,167.0,Relative,3s,VR
False,171.0,8547,182.0,175.0,Relative,3s,VR
False,193.0,8547,149.0,106.0,Relative,3s,VR
True,156.0,8547,177.0,188.0,Relative,3s,VR
True,189.0,8547,191.0,67.0,Relative,3s,VR
False,135.0,8547,126.0,115.0,Relative,3s,VR
True,171.0,8547,147.0,88.0,Relative,3s,VR
True,81.0,8547,52.0,148.0,Relative,3s,VR
True,117.0,8547,145.0,71.0,Relative,3s,VR
False,152.0,8547,181.0,184.0,Relative,3s,VR
False,152.0,8547,174.0,116.0,Relative,Inf,VR
False,113.0,8547,142.0,165.0,Relative,Inf,VR
False,193.0,8547,162.0,142.0,Relative,Inf,VR
True,131.0,8547,105.0,124.0,Relative,Inf,VR
False,55.0,8547,79.0,65.0,Relative,Inf,VR
False,156.0,8547,194.0,197.0,Relative,Inf,VR
True,39.0,8547,31.0,127.0,Relative,Inf,VR
True,76.0,8547,64.0,105.0,Relative,Inf,VR
False,133.0,8547,129.0,78.0,Relative,Inf,VR
True,135.0,8547,109.0,60.0,Relative,Inf,VR
False,171.0,8547,198.0,111.0,Relative,Inf,VR
False,15.0,8547,47.0,136.0,Relative,Inf,VR
False,55.0,8547,49.0,103.0,Relative,Inf,VR
True,119.0,8547,134.0,123.0,Relative,Inf,VR
False,180.0,8547,154.0,137.0,Relative,Inf,VR
False,189.0,8547,178.0,91.0,Relative,Inf,VR
True,152.0,8547,155.0,197.0,Relative,Inf,VR
False,15.0,8547,37.0,140.0,Relative,Inf,VR
True,33.0,8547,28.0,101.0,Relative,Inf,VR
False,133.0,8547,112.0,160.0,Relative,Inf,VR
True,117.0,8547,122.0,153.0,Relative,Inf,VR
False,117.0,8547,200.0,142.0,Relative,Inf,VR
True,33.0,8547,62.0,128.0,Relative,Inf,VR
False,81.0,8547,57.0,51.0,Relative,Inf,VR
True,119.0,8547,103.0,170.0,Relative,Inf,VR
True,193.0,8547,176.0,141.0,Relative,Inf,VR
True,180.0,8547,157.0,130.0,Relative,Inf,VR
False,131.0,8547,136.0,102.0,Relative,Inf,VR
True,135.0,8547,120.0,17.0,Relative,Inf,VR
False,113.0,8547,106.0,168.0,Relative,Inf,VR
False,171.0,8547,148.0,127.0,Relative,Inf,VR
False,81.0,8547,1.0,141.0,Relative,Inf,VR
False,76.0,8547,97.0,104.0,Relative,Inf,VR
False,156.0,8547,159.0,179.0,Relative,Inf,VR
False,39.0,8547,11.0,20.0,Relative,Inf,VR
True,189.0,8547,199.0,196.0,Relative,Inf,VR
False,39.0,8261,83.0,142.0,Relative,3s,VR
True,171.0,8261,182.0,175.0,Relative,3s,VR
False,189.0,8261,191.0,67.0,Relative,3s,VR
False,135.0,8261,132.0,114.0,Relative,3s,VR
False,152.0,8261,187.0,9.0,Relative,3s,VR
False,15.0,8261,18.0,137.0,Relative,3s,VR
False,113.0,8261,143.0,163.0,Relative,3s,VR
True,152.0,8261,181.0,184.0,Relative,3s,VR
True,33.0,8261,38.0,178.0,Relative,3s,VR
False,156.0,8261,173.0,120.0,Relative,3s,VR
False,33.0,8261,73.0,61.0,Relative,3s,VR
False,15.0,8261,36.0,195.0,Relative,3s,VR
False,133.0,8261,118.0,199.0,Relative,3s,VR
True,119.0,8261,121.0,108.0,Relative,3s,VR
False,119.0,8261,130.0,139.0,Relative,3s,VR
False,55.0,8261,59.0,34.0,Relative,3s,VR
True,133.0,8261,107.0,172.0,Relative,3s,VR
False,81.0,8261,69.0,200.0,Relative,3s,VR
True,113.0,8261,104.0,199.0,Relative,3s,VR
True,76.0,8261,72.0,197.0,Relative,3s,VR
False,81.0,8261,52.0,148.0,Relative,3s,VR
True,55.0,8261,50.0,85.0,Relative,3s,VR
False,131.0,8261,138.0,198.0,Relative,3s,VR
False,171.0,8261,147.0,88.0,Relative,3s,VR
False,156.0,8261,177.0,188.0,Relative,3s,VR
False,39.0,8261,40.0,75.0,Relative,3s,VR
True,131.0,8261,146.0,186.0,Relative,3s,VR
False,76.0,8261,99.0,102.0,Relative,3s,VR
False,180.0,8261,169.0,125.0,Relative,3s,VR
False,189.0,8261,190.0,19.0,Relative,3s,VR
True,117.0,8261,110.0,53.0,Relative,3s,VR
True,193.0,8261,149.0,106.0,Relative,3s,VR
False,117.0,8261,145.0,71.0,Relative,3s,VR
False,180.0,8261,158.0,134.0,Relative,3s,VR
True,193.0,8261,151.0,167.0,Relative,3s,VR
True,135.0,8261,126.0,115.0,Relative,3s,VR
False,152.0,8261,155.0,197.0,Relative,Inf,VR
False,135.0,8261,120.0,17.0,Relative,Inf,VR
True,33.0,8261,62.0,128.0,Relative,Inf,VR
True,193.0,8261,162.0,142.0,Relative,Inf,VR
False,133.0,8261,129.0,78.0,Relative,Inf,VR
True,171.0,8261,148.0,127.0,Relative,Inf,VR
False,180.0,8261,154.0,137.0,Relative,Inf,VR
True,81.0,8261,57.0,51.0,Relative,Inf,VR
True,131.0,8261,136.0,102.0,Relative,Inf,VR
True,39.0,8261,11.0,20.0,Relative,Inf,VR
True,15.0,8261,37.0,140.0,Relative,Inf,VR
False,117.0,8261,200.0,142.0,Relative,Inf,VR
True,156.0,8261,159.0,179.0,Relative,Inf,VR
False,55.0,8261,49.0,103.0,Relative,Inf,VR
True,131.0,8261,105.0,124.0,Relative,Inf,VR
False,135.0,8261,109.0,60.0,Relative,Inf,VR
True,193.0,8261,176.0,141.0,Relative,Inf,VR
True,119.0,8261,134.0,123.0,Relative,Inf,VR
False,171.0,8261,198.0,111.0,Relative,Inf,VR
False,189.0,8261,178.0,91.0,Relative,Inf,VR
True,39.0,8261,31.0,127.0,Relative,Inf,VR
True,15.0,8261,47.0,136.0,Relative,Inf,VR
True,152.0,8261,174.0,116.0,Relative,Inf,VR
True,180.0,8261,157.0,130.0,Relative,Inf,VR
False,76.0,8261,64.0,105.0,Relative,Inf,VR
True,33.0,8261,28.0,101.0,Relative,Inf,VR
False,117.0,8261,122.0,153.0,Relative,Inf,VR
True,119.0,8261,103.0,170.0,Relative,Inf,VR
True,76.0,8261,97.0,104.0,Relative,Inf,VR
True,113.0,8261,106.0,168.0,Relative,Inf,VR
False,113.0,8261,142.0,165.0,Relative,Inf,VR
True,133.0,8261,112.0,160.0,Relative,Inf,VR
True,156.0,8261,194.0,197.0,Relative,Inf,VR
True,55.0,8261,79.0,65.0,Relative,Inf,VR
False,81.0,8261,1.0,141.0,Relative,Inf,VR
False,189.0,8261,199.0,196.0,Relative,Inf,VR
True,55.0,3023,59.0,34.0,Relative,3s,VR
True,39.0,3023,83.0,142.0,Relative,3s,VR
True,33.0,3023,38.0,178.0,Relative,3s,VR
True,135.0,3023,126.0,115.0,Relative,3s,VR
True,119.0,3023,121.0,108.0,Relative,3s,VR
True,152.0,3023,181.0,184.0,Relative,3s,VR
True,81.0,3023,69.0,200.0,Relative,3s,VR
True,189.0,3023,191.0,67.0,Relative,3s,VR
False,113.0,3023,143.0,163.0,Relative,3s,VR
True,133.0,3023,118.0,199.0,Relative,3s,VR
True,193.0,3023,151.0,167.0,Relative,3s,VR
True,171.0,3023,182.0,175.0,Relative,3s,VR
False,117.0,3023,145.0,71.0,Relative,3s,VR
True,15.0,3023,36.0,195.0,Relative,3s,VR
False,180.0,3023,158.0,134.0,Relative,3s,VR
False,131.0,3023,146.0,186.0,Relative,3s,VR
True,135.0,3023,132.0,114.0,Relative,3s,VR
False,156.0,3023,173.0,120.0,Relative,3s,VR
True,33.0,3023,73.0,61.0,Relative,3s,VR
True,81.0,3023,52.0,148.0,Relative,3s,VR
False,131.0,3023,138.0,198.0,Relative,3s,VR
True,152.0,3023,187.0,9.0,Relative,3s,VR
True,156.0,3023,177.0,188.0,Relative,3s,VR
True,15.0,3023,18.0,137.0,Relative,3s,VR
True,189.0,3023,190.0,19.0,Relative,3s,VR
